date,borough,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,new_cases,total_cases,new_deaths,total_deaths
2021-04-18,Westminster,-69,-18,-17,-57,-34,5,5,14302,0,304
2021-04-18,Southwark,-48,-8,58,-42,-22,5,12,22835,0,340
2021-04-18,Ealing,-27,7,105,-37,-23,4,18,31721,0,620
2021-04-18,Lambeth,-47,-11,76,-42,-18,4,15,24660,0,509
2021-04-18,Havering,-34,1,89,-6,-11,4,8,27352,0,837
2021-04-18,Kingston Upon Thames,-38,-9,,-18,-22,4,10,12432,0,301
2021-04-18,Greenwich,-37,2,66,-26,-24,4,7,22761,0,437
2021-04-18,Sutton,-30,-9,89,-38,-20,4,7,16152,0,436
2021-04-18,Camden,-61,-20,72,-50,-21,5,9,14335,0,272
2021-04-18,Newham,-34,-6,245,-30,-18,4,25,36640,0,620
2021-04-18,Enfield,-32,-4,59,-33,-18,4,12,30152,0,584
2021-04-18,Barking And Dagenham,-25,-8,106,-26,-23,4,22,24115,0,463
2021-04-18,Haringey,-32,-9,81,-36,-32,4,12,21130,0,388
2021-04-18,Merton,-38,-10,75,-36,-18,4,10,16531,0,406
2021-04-18,Waltham Forest,-21,0,104,-35,-28,4,9,25488,1,473
2021-04-18,Hounslow,-23,4,83,-26,-19,4,23,25298,0,562
2021-04-18,Islington,-61,-12,124,-65,-22,4,4,15226,0,292
2021-04-18,Bromley,-30,0,71,-30,-10,4,7,24721,0,620
2021-04-18,Brent,-28,4,123,-28,-26,4,27,29227,0,696
2021-04-18,Hackney,-44,-1,116,-37,-15,4,8,21999,0,430
2021-04-18,Lewisham,-28,4,106,-32,-19,4,7,21988,0,514
2021-04-18,Bexley,-35,-6,84,-28,-16,4,4,22686,0,563
2021-04-18,Kensington And Chelsea,-65,5,44,-57,-29,6,6,9085,0,213
2021-04-17,Harrow,-33,8,144,-26,-10,6,4,21187,0,508
2021-04-17,Croydon,-36,1,88,-41,-17,6,7,31387,0,802
2021-04-17,Southwark,-50,-9,38,-39,-22,5,6,22823,0,340
2021-04-17,Kingston Upon Thames,-40,1,173,-18,-19,6,3,12422,1,301
2021-04-17,Lewisham,-28,8,84,-29,-24,6,7,21981,0,514
2021-04-17,Sutton,-31,-9,89,-42,-22,6,4,16145,0,436
2021-04-17,Westminster,-71,-14,-14,-55,-34,7,10,14297,0,304
2021-04-17,Bexley,-35,-2,84,-34,-15,6,4,22682,0,563
2021-04-17,Lambeth,-50,-7,55,-40,-23,5,6,24645,0,509
2021-04-17,Havering,-37,-3,58,-19,-16,6,6,27344,0,837
2021-04-17,Brent,-30,0,124,-30,-28,6,18,29200,0,696
2021-04-17,Greenwich,-39,1,39,-25,-26,6,7,22754,0,437
2021-04-17,Enfield,-28,-3,47,-36,-18,5,2,30140,0,584
2021-04-17,Hackney,-50,3,119,-38,-24,5,4,21991,0,430
2021-04-17,Barking And Dagenham,-25,-2,91,-26,-23,5,7,24093,0,463
2021-04-17,Redbridge,-33,0,43,-34,-20,6,18,33606,0,742
2021-04-17,Tower Hamlets,-44,-4,10,-36,-24,6,14,30013,0,395
2021-04-17,Richmond Upon Thames,-36,7,66,-27,-27,6,6,10992,0,281
2021-04-17,Hounslow,-28,4,72,-30,-18,5,11,25275,0,562
2021-04-17,Wandsworth,-46,-3,106,-31,-21,5,4,22511,0,432
2021-04-17,Haringey,-32,-6,77,-37,-35,5,2,21118,0,388
2021-04-17,Bromley,-33,0,54,-33,-14,6,2,24714,0,620
2021-04-17,Waltham Forest,-24,2,49,-33,-28,6,6,25479,0,472
2021-04-17,Hammersmith And Fulham,-56,-10,96,-39,-30,6,8,13225,0,235
2021-04-17,Ealing,-28,3,109,-36,-25,6,15,31703,0,620
2021-04-17,Camden,-63,-17,61,-48,-22,6,5,14326,0,272
2021-04-17,Newham,-40,-4,209,-33,-21,5,12,36615,0,620
2021-04-17,Barnet,-26,1,89,-30,-25,6,5,30873,0,751
2021-04-17,Merton,-39,-5,67,-33,-22,6,5,16521,0,406
2021-04-17,Kensington And Chelsea,-66,5,28,-58,-28,6,8,9079,0,213
2021-04-17,Hillingdon,-28,-3,161,-67,-15,6,14,27046,0,633
2021-04-17,Islington,-62,-6,106,-59,-24,5,1,15222,0,292
2021-04-17,City Of London,-78,-15,-72,-54,,,4,21991,0,430
2021-04-16,Waltham Forest,-14,0,64,-47,-53,15,10,25473,0,472
2021-04-16,Newham,-32,3,237,-39,-46,14,27,36603,0,620
2021-04-16,Sutton,-23,-4,100,-51,-56,15,3,16141,0,436
2021-04-16,Wandsworth,-39,4,95,-44,-61,20,13,22507,0,432
2021-04-16,Greenwich,-33,4,57,-35,-56,16,6,22747,0,437
2021-04-16,Hillingdon,-27,1,109,-67,-47,14,17,27032,0,633
2021-04-16,Hammersmith And Fulham,-51,-9,57,-44,-61,18,12,13217,0,235
2021-04-16,Enfield,-22,2,36,-42,-44,13,10,30138,0,584
2021-04-16,Camden,-69,-15,46,-57,-62,20,10,14321,0,272
2021-04-16,Redbridge,-31,1,51,-45,-52,15,10,33588,0,742
2021-04-16,Barking And Dagenham,-21,4,87,-33,-44,12,6,24086,0,463
2021-04-16,Tower Hamlets,-56,-3,-2,-52,-60,20,9,29999,0,395
2021-04-16,Barnet,-23,3,96,-42,-51,15,13,30868,0,751
2021-04-16,Southwark,-50,-4,25,-50,-59,18,11,22817,0,340
2021-04-16,Croydon,-29,8,67,-46,-49,15,5,31380,0,802
2021-04-16,Westminster,-74,-20,-24,-63,-64,19,11,14287,0,304
2021-04-16,Richmond Upon Thames,-34,11,92,-42,-64,18,6,10986,0,281
2021-04-16,Hounslow,-23,0,86,-40,-46,13,26,25264,0,562
2021-04-16,Merton,-35,3,54,-43,-53,16,11,16516,0,406
2021-04-16,Haringey,-26,-1,79,-46,-55,15,5,21116,0,388
2021-04-16,Lewisham,-20,13,97,-42,-58,18,3,21974,0,514
2021-04-16,Kensington And Chelsea,-63,4,24,-57,-59,18,10,9071,0,213
2021-04-16,Bexley,-29,4,116,-45,-52,15,6,22678,0,563
2021-04-16,Ealing,-23,3,91,-47,-50,15,16,31688,0,620
2021-04-16,Hackney,-45,11,99,-44,-56,17,12,21987,0,430
2021-04-16,Bromley,-22,8,74,-46,-58,17,3,24712,0,620
2021-04-16,Islington,-66,-15,85,-73,-67,21,3,15221,0,292
2021-04-16,City Of London,-87,-53,-78,-72,-62,,12,21987,0,430
2021-04-16,Brent,-22,9,99,-36,-48,14,21,29182,0,696
2021-04-16,Havering,-28,1,50,-32,-49,14,5,27338,0,837
2021-04-16,Kingston Upon Thames,-32,0,,-36,-56,17,5,12419,1,300
2021-04-16,Harrow,-28,10,112,-41,-46,15,23,21183,1,508
2021-04-16,Lambeth,-49,-1,69,-55,-60,18,4,24639,0,509
2021-04-15,Brent,-20,5,64,-40,-50,15,13,29161,0,696
2021-04-15,Newham,-33,2,167,-48,-48,15,13,36576,0,620
2021-04-15,Havering,-20,2,29,-37,-49,15,4,27333,0,837
2021-04-15,Kensington And Chelsea,-62,1,5,-59,-62,20,11,9061,0,213
2021-04-15,Ealing,-20,5,61,-48,-51,16,20,31672,0,620
2021-04-15,Southwark,-49,-11,-1,-57,-59,21,8,22806,0,340
2021-04-15,Waltham Forest,-13,0,39,-48,-54,17,5,25463,0,472
2021-04-15,Hackney,-47,2,58,-52,-58,19,6,21975,0,430
2021-04-15,Wandsworth,-40,-2,44,-48,-64,23,24,22494,0,432
2021-04-15,Westminster,-75,-30,-35,-66,-66,21,15,14276,0,304
2021-04-15,Barking And Dagenham,-16,-3,45,-38,-45,12,10,24080,0,463
2021-04-15,Greenwich,-26,1,31,-43,-60,18,9,22741,0,437
2021-04-15,Bexley,-24,4,59,-48,-52,16,8,22672,0,563
2021-04-15,Redbridge,-25,-1,19,-51,-54,16,21,33578,1,742
2021-04-15,Hammersmith And Fulham,-49,-12,19,-46,-63,21,9,13205,0,235
2021-04-15,Camden,-71,-24,3,-62,-65,22,5,14311,0,272
2021-04-15,Harrow,-23,3,72,-44,-46,16,11,21160,0,507
2021-04-15,Tower Hamlets,-60,-11,-13,-58,-63,22,9,29990,0,395
2021-04-15,Barnet,-22,0,60,-44,-53,17,17,30855,0,751
2021-04-15,Islington,-66,-18,41,-75,-69,23,7,15218,0,292
2021-04-15,Haringey,-26,-5,33,-48,-57,17,9,21111,0,388
2021-04-15,City Of London,-87,-57,-81,-76,-64,,6,21975,0,430
2021-04-15,Merton,-33,-6,24,-49,-57,19,5,16505,0,406
2021-04-15,Kingston Upon Thames,-36,-4,,-42,-59,20,5,12414,1,299
2021-04-15,Hillingdon,-23,5,84,-67,-49,15,15,27015,0,633
2021-04-15,Hounslow,-23,-2,48,-42,-47,15,9,25238,0,562
2021-04-15,Lambeth,-50,-8,32,-60,-61,21,11,24635,0,509
2021-04-15,Croydon,-21,6,47,-51,-51,17,3,31375,0,802
2021-04-15,Sutton,-14,-2,53,-56,-58,18,4,16138,0,436
2021-04-15,Enfield,-22,0,16,-44,-48,15,16,30128,0,584
2021-04-15,Lewisham,-19,13,68,-47,-60,19,10,21971,0,514
2021-04-15,Bromley,-17,3,52,-51,-60,19,4,24709,0,620
2021-04-15,Richmond Upon Thames,-33,7,64,-46,-67,21,5,10980,0,281
2021-04-14,Southwark,-47,-9,16,-54,-61,20,8,22798,0,340
2021-04-14,Enfield,-20,0,40,-45,-48,14,3,30112,0,584
2021-04-14,Harrow,-18,8,105,-41,-47,16,11,21149,0,507
2021-04-14,Merton,-33,-8,56,-48,-56,18,6,16500,0,406
2021-04-14,Lewisham,-12,13,84,-43,-58,19,5,21961,0,514
2021-04-14,Richmond Upon Thames,-30,3,76,-51,-67,20,3,10975,0,281
2021-04-14,Camden,-70,-24,33,-60,-65,21,5,14306,0,272
2021-04-14,Lambeth,-45,-6,56,-60,-61,20,8,24624,0,509
2021-04-14,Havering,-16,-1,49,-38,-51,14,5,27329,0,837
2021-04-14,Bexley,-22,1,105,-48,-54,15,6,22664,0,563
2021-04-14,Barnet,-16,-2,86,-43,-54,17,21,30838,0,751
2021-04-14,Hounslow,-21,-2,80,-44,-47,14,19,25229,0,562
2021-04-14,Tower Hamlets,-56,-8,-4,-56,-63,21,14,29981,0,395
2021-04-14,Kensington And Chelsea,-61,1,20,-60,-63,19,10,9050,0,213
2021-04-14,Wandsworth,-34,-4,75,-50,-63,22,13,22470,0,432
2021-04-14,Barking And Dagenham,-17,1,62,-41,-46,12,11,24070,0,463
2021-04-14,Haringey,-26,-4,56,-51,-58,17,10,21102,0,388
2021-04-14,Waltham Forest,-6,4,58,-48,-53,16,13,25458,0,472
2021-04-14,Westminster,-74,-22,-25,-64,-67,19,13,14261,0,304
2021-04-14,Redbridge,-27,2,40,-47,-54,16,15,33557,0,741
2021-04-14,Brent,-17,4,96,-41,-50,14,15,29148,0,696
2021-04-14,Newham,-32,1,224,-44,-47,15,15,36563,0,620
2021-04-14,Sutton,-13,0,90,-55,-59,17,7,16134,0,436
2021-04-14,Kingston Upon Thames,-26,-3,,-41,-58,18,5,12409,0,298
2021-04-14,Hillingdon,-21,-1,112,-68,-49,15,11,27000,0,633
2021-04-14,Bromley,-13,0,77,-49,-60,19,4,24705,0,620
2021-04-14,Hammersmith And Fulham,-44,-17,41,-46,-64,20,7,13196,0,235
2021-04-14,Islington,-64,-19,73,-74,-69,23,6,15211,0,292
2021-04-14,Greenwich,-25,3,35,-39,-58,17,6,22732,0,437
2021-04-14,Croydon,-18,1,65,-50,-52,17,10,31372,0,802
2021-04-14,Ealing,-15,1,79,-47,-52,15,8,31652,0,620
2021-04-14,City Of London,-86,-65,-77,-75,-65,,2,21969,0,430
2021-04-14,Hackney,-43,2,91,-52,-58,18,2,21969,0,430
2021-04-13,Richmond Upon Thames,-33,4,68,-51,-68,20,5,10972,0,281
2021-04-13,Westminster,-73,-24,-20,-65,-67,20,14,14248,0,304
2021-04-13,Newham,-26,1,202,-44,-49,15,23,36548,0,620
2021-04-13,Barking And Dagenham,-16,-6,70,-38,-47,13,5,24059,0,463
2021-04-13,Enfield,-19,-1,37,-44,-48,14,7,30109,0,584
2021-04-13,Barnet,-16,-1,104,-42,-54,17,22,30817,0,751
2021-04-13,Waltham Forest,-12,0,60,-49,-55,16,9,25445,0,472
2021-04-13,Kensington And Chelsea,-61,0,17,-61,-63,18,8,9040,0,213
2021-04-13,Croydon,-17,6,60,-52,-52,17,9,31362,0,802
2021-04-13,Southwark,-47,-12,16,-56,-61,20,7,22790,0,340
2021-04-13,Kingston Upon Thames,-27,-3,,-44,-60,19,5,12404,0,298
2021-04-13,Ealing,-18,2,87,-46,-52,16,10,31644,0,620
2021-04-13,Havering,-17,-2,41,-38,-50,14,4,27324,0,837
2021-04-13,City Of London,-86,-67,-80,-76,-65,,7,21967,1,430
2021-04-13,Wandsworth,-34,-8,73,-50,-64,22,5,22457,0,432
2021-04-13,Tower Hamlets,-55,-7,-8,-57,-64,21,17,29967,0,395
2021-04-13,Haringey,-22,-3,75,-49,-59,16,4,21092,0,388
2021-04-13,Brent,-16,4,104,-41,-50,14,14,29133,0,696
2021-04-13,Bexley,-22,3,94,-49,-55,16,7,22658,0,563
2021-04-13,Merton,-32,-6,56,-48,-57,18,6,16494,0,406
2021-04-13,Islington,-62,-21,63,-75,-70,22,5,15205,0,292
2021-04-13,Lewisham,-12,9,90,-44,-61,19,7,21956,0,514
2021-04-13,Hammersmith And Fulham,-45,-15,31,-46,-64,20,5,13189,0,235
2021-04-13,Bromley,-13,2,73,-49,-60,19,7,24701,0,620
2021-04-13,Hounslow,-18,-3,80,-45,-48,15,15,25210,0,562
2021-04-13,Harrow,-17,7,103,-41,-45,16,13,21138,0,507
2021-04-13,Hackney,-43,-2,84,-53,-60,19,7,21967,1,430
2021-04-13,Hillingdon,-20,0,99,-69,-49,15,21,26989,1,633
2021-04-13,Redbridge,-26,8,33,-48,-56,15,13,33542,0,741
2021-04-13,Lambeth,-46,-10,53,-60,-61,20,10,24616,0,509
2021-04-13,Camden,-70,-24,22,-61,-66,21,6,14301,0,272
2021-04-13,Greenwich,-23,-2,30,-39,-59,17,9,22726,0,437
2021-04-13,Sutton,-11,-4,88,-54,-59,17,4,16127,0,436
2021-04-12,Waltham Forest,2,2,54,-47,-55,14,15,25436,0,472
2021-04-12,Hillingdon,-15,1,95,-69,-49,14,27,26968,0,632
2021-04-12,Croydon,-13,1,53,-49,-51,16,6,31353,0,802
2021-04-12,Newham,-16,5,251,-36,-48,13,22,36525,0,620
2021-04-12,Westminster,-69,-15,-15,-62,-66,18,9,14234,0,304
2021-04-12,Sutton,-4,-3,76,-56,-59,16,6,16123,0,436
2021-04-12,Hounslow,-9,2,68,-42,-48,13,18,25195,0,562
2021-04-12,Lambeth,-38,-11,54,-59,-60,19,7,24606,0,509
2021-04-12,Islington,-57,-21,62,-72,-69,20,8,15200,0,292
2021-04-12,Enfield,-13,-2,41,-44,-48,12,9,30102,0,584
2021-04-12,Havering,-10,-3,35,-33,-50,13,11,27320,0,837
2021-04-12,Wandsworth,-28,-6,80,-50,-64,20,14,22452,0,432
2021-04-12,Tower Hamlets,-46,-5,2,-52,-63,19,10,29950,0,395
2021-04-12,Hackney,-34,-2,95,-51,-59,17,8,21960,0,429
2021-04-12,Hammersmith And Fulham,-37,-15,45,-42,-64,18,10,13184,0,235
2021-04-12,Lewisham,-5,5,75,-45,-60,17,3,21949,0,514
2021-04-12,Bromley,-7,0,55,-48,-59,17,5,24694,0,620
2021-04-12,Barnet,-13,2,82,-44,-53,15,22,30795,0,751
2021-04-12,Greenwich,-14,1,29,-37,-58,16,9,22717,0,437
2021-04-12,Redbridge,-16,7,45,-46,-53,14,21,33529,0,741
2021-04-12,Camden,-66,-26,45,-58,-66,19,6,14295,0,272
2021-04-12,Kensington And Chelsea,-58,3,17,-59,-62,17,11,9032,0,213
2021-04-12,Harrow,-8,9,100,-38,-46,14,7,21125,0,507
2021-04-12,Bexley,-17,-1,80,-48,-54,14,6,22651,0,563
2021-04-12,City Of London,-84,-68,-78,-75,-65,,8,21960,0,429
2021-04-12,Richmond Upon Thames,-27,2,66,-50,-68,19,9,10967,0,281
2021-04-12,Barking And Dagenham,-8,-4,72,-34,-46,11,8,24054,0,463
2021-04-12,Ealing,-8,3,81,-43,-50,14,26,31634,0,620
2021-04-12,Southwark,-41,-11,18,-56,-60,18,6,22783,0,340
2021-04-12,Haringey,-14,-5,65,-47,-57,15,10,21088,0,388
2021-04-12,Brent,-8,6,113,-37,-49,12,17,29119,0,696
2021-04-12,Kingston Upon Thames,-19,-3,,-44,-60,18,3,12399,0,298
2021-04-12,Merton,-27,-5,50,-46,-56,17,4,16488,0,406
2021-04-11,Merton,-57,-17,64,-49,-22,8,13,16484,0,406
2021-04-11,Haringey,-55,-14,50,-49,-38,8,3,21078,0,388
2021-04-11,Kensington And Chelsea,-77,-6,36,-65,-35,10,10,9021,0,213
2021-04-11,Bromley,-53,-11,51,-44,-20,8,3,24689,0,620
2021-04-11,Croydon,-59,-7,67,-53,-17,8,5,31347,0,802
2021-04-11,Bexley,-55,-10,71,-39,-20,7,5,22645,0,563
2021-04-11,Lambeth,-65,-14,41,-53,-26,9,9,24599,0,509
2021-04-11,Hackney,-64,-9,77,-50,-23,8,13,21952,0,429
2021-04-11,Islington,-74,-12,87,-72,-28,9,6,15192,0,292
2021-04-11,Brent,-55,1,85,-43,-29,8,10,29102,1,696
2021-04-11,Ealing,-46,0,70,-48,-29,8,16,31608,0,620
2021-04-11,Barnet,-52,-11,91,-44,-29,8,16,30773,0,751
2021-04-11,Lewisham,-44,-2,76,-43,-27,8,5,21946,0,514
2021-04-11,Redbridge,-45,-2,47,-43,-24,7,19,33508,1,741
2021-04-11,Camden,-76,-30,48,-61,-29,9,9,14289,0,272
2021-04-11,Hammersmith And Fulham,-74,-26,61,-55,-36,9,9,13174,0,235
2021-04-11,Greenwich,-58,-5,33,-42,-28,8,9,22708,0,437
2021-04-11,Harrow,-54,-6,132,-34,-11,7,12,21118,0,507
2021-04-11,Tower Hamlets,-58,-27,-2,-48,-28,8,18,29940,0,395
2021-04-11,Barking And Dagenham,-38,-10,78,-37,-25,7,8,24046,0,463
2021-04-11,Richmond Upon Thames,-49,-1,62,-41,-31,8,8,10958,0,281
2021-04-11,Kingston Upon Thames,-65,-19,146,-38,-29,8,9,12396,0,298
2021-04-11,Southwark,-62,-11,30,-55,-28,9,9,22777,0,340
2021-04-11,Wandsworth,-60,-22,68,-52,-25,10,10,22438,0,432
2021-04-11,Enfield,-50,-7,48,-41,-22,8,10,30093,0,584
2021-04-11,Waltham Forest,-38,-4,77,-46,-30,8,4,25421,0,472
2021-04-11,City Of London,-84,-74,-75,-70,,,13,21952,0,429
2021-04-11,Westminster,-85,-34,-31,-68,-40,10,11,14225,0,304
2021-04-11,Havering,-56,-13,66,-37,-16,7,5,27309,0,837
2021-04-11,Newham,-54,-10,184,-46,-24,7,20,36503,0,620
2021-04-11,Hillingdon,-47,-9,132,-71,-20,8,21,26941,1,632
2021-04-11,Hounslow,-45,-10,56,-41,-25,8,4,25177,0,562
2021-04-11,Sutton,-50,-14,72,-50,-26,7,3,16117,0,436
2021-04-10,Hackney,-72,-4,30,-54,-30,12,7,21939,1,429
2021-04-10,Hammersmith And Fulham,-77,-21,17,-57,-40,14,6,13165,0,235
2021-04-10,Hillingdon,-49,-6,65,-71,-20,10,19,26920,0,631
2021-04-10,Sutton,-52,-9,18,-57,-29,11,7,16114,0,436
2021-04-10,Lewisham,-47,3,21,-48,-30,13,5,21941,0,514
2021-04-10,Harrow,-57,-2,53,-39,-15,10,7,21106,1,507
2021-04-10,Richmond Upon Thames,-56,5,5,-55,-36,13,6,10950,0,281
2021-04-10,Brent,-55,-3,39,-46,-32,11,14,29092,1,695
2021-04-10,Enfield,-49,-5,3,-48,-24,11,6,30083,0,584
2021-04-10,City Of London,-90,-64,-86,-74,,,7,21939,1,429
2021-04-10,Ealing,-49,-2,27,-49,-30,11,9,31592,0,620
2021-04-10,Croydon,-60,-1,30,-56,-22,11,8,31342,0,802
2021-04-10,Islington,-77,-4,41,-69,-30,13,6,15186,0,292
2021-04-10,Kingston Upon Thames,-70,-15,65,-55,-28,13,15,12387,0,298
2021-04-10,Merton,-57,-9,15,-51,-27,12,7,16471,0,406
2021-04-10,Newham,-61,-12,75,-52,-27,10,14,36483,0,620
2021-04-10,Westminster,-90,-43,-60,-73,-40,14,10,14214,0,304
2021-04-10,Lambeth,-70,-10,-12,-58,-31,13,9,24590,0,509
2021-04-10,Wandsworth,-66,-6,25,-54,-29,14,20,22428,0,432
2021-04-10,Southwark,-66,-15,-16,-57,-31,12,3,22768,0,340
2021-04-10,Barnet,-54,-6,23,-49,-31,11,18,30757,0,751
2021-04-10,Haringey,-57,-12,14,-52,-40,12,3,21075,0,388
2021-04-10,Waltham Forest,-41,-3,-6,-49,-33,11,7,25417,0,472
2021-04-10,Havering,-57,-11,5,-41,-20,11,4,27304,0,837
2021-04-10,Bromley,-57,-4,0,-51,-24,12,4,24686,0,620
2021-04-10,Barking And Dagenham,-40,-4,22,-39,-26,9,10,24038,0,463
2021-04-10,Bexley,-57,-4,13,-51,-19,11,9,22640,0,563
2021-04-10,Tower Hamlets,-62,-13,-33,-55,-31,13,10,29922,0,395
2021-04-10,Camden,-82,-35,-19,-64,-33,13,5,14280,0,272
2021-04-10,Hounslow,-47,0,12,-45,-25,11,17,25173,0,562
2021-04-10,Kensington And Chelsea,-81,-10,-18,-70,-35,13,4,9011,0,213
2021-04-10,Redbridge,-48,-3,-12,-45,-25,10,18,33489,0,740
2021-04-10,Greenwich,-61,-6,-28,-45,-30,12,6,22699,0,437
2021-04-09,Havering,-46,-4,58,-43,-51,18,8,27300,0,837
2021-04-09,Sutton,-42,-5,99,-58,-57,20,2,16107,0,436
2021-04-09,Hounslow,-39,-2,92,-45,-49,17,13,25156,0,562
2021-04-09,Greenwich,-48,3,78,-32,-58,20,5,22693,0,437
2021-04-09,Newham,-52,-5,221,-47,-48,17,30,36469,0,620
2021-04-09,Islington,-77,-15,89,-76,-69,26,6,15180,0,292
2021-04-09,Enfield,-40,0,55,-48,-47,17,8,30077,0,584
2021-04-09,Haringey,-47,-5,84,-52,-58,20,8,21072,0,388
2021-04-09,Bromley,-47,2,70,-52,-60,22,3,24682,0,620
2021-04-09,Brent,-45,4,119,-46,-49,17,14,29078,0,694
2021-04-09,Camden,-81,-24,37,-66,-66,24,12,14275,0,272
2021-04-09,Lambeth,-66,-5,56,-62,-62,24,8,24581,0,509
2021-04-09,City Of London,-92,-71,-82,-78,-66,,12,21932,0,428
2021-04-09,Hackney,-65,6,99,-53,-58,21,12,21932,0,428
2021-04-09,Merton,-52,-2,63,-52,-54,21,11,16464,0,406
2021-04-09,Barking And Dagenham,-34,1,90,-40,-45,15,10,24028,0,463
2021-04-09,Croydon,-51,4,83,-54,-52,19,14,31334,0,802
2021-04-09,Wandsworth,-57,0,88,-53,-63,25,11,22408,0,432
2021-04-09,Westminster,-87,-36,-33,-71,-66,23,14,14204,0,304
2021-04-09,Tower Hamlets,-65,-8,-7,-59,-65,24,19,29912,0,395
2021-04-09,Bexley,-49,-1,104,-54,-53,19,6,22631,0,563
2021-04-09,Waltham Forest,-31,-2,71,-51,-55,19,12,25410,0,472
2021-04-09,Barnet,-43,-2,119,-50,-54,19,22,30739,1,751
2021-04-09,Hammersmith And Fulham,-69,-16,58,-54,-64,23,4,13159,0,235
2021-04-09,Southwark,-62,-7,20,-56,-60,23,6,22765,0,340
2021-04-09,Richmond Upon Thames,-47,9,99,-55,-67,22,3,10944,0,281
2021-04-09,Kingston Upon Thames,-59,-10,,-54,-58,21,5,12372,0,298
2021-04-09,Kensington And Chelsea,-74,-1,27,-64,-62,22,7,9007,0,213
2021-04-09,Lewisham,-36,9,116,-48,-61,22,2,21936,0,514
2021-04-09,Redbridge,-41,1,63,-51,-54,17,23,33471,0,740
2021-04-09,Hillingdon,-43,2,112,-69,-49,18,21,26901,0,631
2021-04-09,Harrow,-47,5,140,-48,-48,18,39,21099,0,506
2021-04-09,Ealing,-39,1,106,-52,-51,18,18,31583,0,620
2021-04-08,Wandsworth,-56,-2,64,-56,-66,27,12,22397,0,432
2021-04-08,Westminster,-86,-38,-34,-73,-68,24,12,14190,0,304
2021-04-08,Hounslow,-39,-1,72,-51,-50,18,24,25143,0,562
2021-04-08,Southwark,-61,-12,10,-63,-61,25,4,22759,0,340
2021-04-08,Havering,-42,0,45,-47,-51,18,8,27292,0,837
2021-04-08,Waltham Forest,-24,0,65,-52,-57,19,13,25398,0,472
2021-04-08,Redbridge,-37,-2,52,-56,-56,18,8,33448,0,740
2021-04-08,Greenwich,-45,-1,47,-49,-61,21,8,22688,0,437
2021-04-08,Harrow,-43,-2,84,-51,-49,19,16,21060,0,506
2021-04-08,Richmond Upon Thames,-42,4,95,-57,-70,25,6,10941,0,281
2021-04-08,Barking And Dagenham,-32,-1,69,-43,-48,14,11,24018,0,463
2021-04-08,Tower Hamlets,-66,-16,-5,-63,-67,25,19,29893,0,395
2021-04-08,Camden,-81,-27,17,-73,-68,25,7,14263,0,272
2021-04-08,Haringey,-47,-6,67,-54,-59,21,3,21064,0,388
2021-04-08,Hammersmith And Fulham,-67,-18,41,-56,-66,24,10,13155,1,235
2021-04-08,Barnet,-41,-3,96,-52,-56,21,17,30717,0,750
2021-04-08,Enfield,-38,3,43,-49,-50,17,10,30069,0,584
2021-04-08,Kingston Upon Thames,-58,-14,,-57,-62,23,3,12367,1,298
2021-04-08,Lewisham,-37,8,99,-55,-62,23,6,21934,0,514
2021-04-08,Croydon,-46,3,73,-56,-53,20,10,31320,0,802
2021-04-08,Hillingdon,-40,1,97,-67,-51,18,16,26880,0,631
2021-04-08,Sutton,-36,-6,89,-62,-60,20,4,16105,0,436
2021-04-08,Newham,-51,-4,186,-53,-51,17,20,36439,0,620
2021-04-08,Lambeth,-63,-9,46,-66,-63,25,8,24573,0,509
2021-04-08,Merton,-50,-10,49,-57,-59,22,9,16453,0,406
2021-04-08,Islington,-76,-18,70,-67,-71,27,6,15174,0,292
2021-04-08,Brent,-42,1,96,-50,-52,17,17,29064,0,694
2021-04-08,City Of London,-91,-72,-83,-80,-70,,12,21920,0,428
2021-04-08,Bexley,-45,0,82,-57,-54,19,4,22625,0,563
2021-04-08,Kensington And Chelsea,-72,2,23,-65,-63,22,5,9000,0,213
2021-04-08,Hackney,-62,2,87,-57,-61,22,12,21920,0,428
2021-04-08,Bromley,-43,-1,71,-58,-62,22,5,24679,0,620
2021-04-08,Ealing,-37,1,94,-55,-52,19,17,31565,0,620
2021-04-07,Hackney,-63,-1,67,-60,-62,23,19,21908,0,428
2021-04-07,Havering,-43,-6,23,-48,-53,18,9,27284,0,837
2021-04-07,Waltham Forest,-25,-2,32,-54,-56,19,13,25385,0,472
2021-04-07,Westminster,-86,-40,-44,-73,-69,24,17,14178,0,304
2021-04-07,Hounslow,-40,-5,55,-48,-50,18,7,25119,1,562
2021-04-07,Merton,-51,-11,33,-56,-59,22,7,16444,0,406
2021-04-07,Kingston Upon Thames,-59,-17,,-59,-62,23,13,12364,0,297
2021-04-07,Lewisham,-37,5,62,-56,-61,23,10,21928,0,514
2021-04-07,Harrow,-45,0,62,-47,-49,19,15,21044,0,506
2021-04-07,Bexley,-47,-3,72,-58,-55,19,8,22621,0,563
2021-04-07,Bromley,-42,-3,42,-58,-62,23,6,24674,0,620
2021-04-07,Wandsworth,-56,-9,54,-58,-66,27,12,22385,0,432
2021-04-07,Barnet,-41,-6,58,-52,-57,21,23,30700,0,750
2021-04-07,Greenwich,-48,-2,28,-49,-60,20,6,22680,0,437
2021-04-07,Hammersmith And Fulham,-67,-20,23,-55,-67,25,6,13145,0,234
